"","unique.id","species","number.caught","weight.caught"
"23477","N-1992-178-23",40,26.6304347826087,8.55978260869565
"23473","N-1992-178-23",201,9.84375,3.28125
"23475","N-1992-178-23",304,1.09375,0.0109375
"23501","N-1992-178-24",12,19.4964349376114,11.6978609625668
"23493","N-1992-178-24",14,1.02941176470588,0.478676470588235
"23489","N-1992-178-24",23,605.294117647059,243.970588235294
"23498","N-1992-178-24",31,2.05882352941176,1.85294117647059
"23499","N-1992-178-24",41,2.05882352941176,1.44117647058824
"23494","N-1992-178-24",112,2.05882352941176,0.308823529411765
"23486","N-1992-178-24",114,4.11764705882353,0.0720588235294118
"23500","N-1992-178-24",410,16.4705882352941,0.926470588235294
"23503","N-1992-178-25",10,23.3333333333333,31.1111111111111
"23502","N-1992-178-25",12,3.68265993265993,3.68265993265993
"23504","N-1992-178-25",23,2542.36111111111,926.527777777778
"23506","N-1992-178-25",31,0.972222222222222,1.63333333333333
"23512","N-1992-178-25",41,2.91666666666667,1.04027777777778
"23513","N-1992-178-25",114,0.972222222222222,0.00972222222222222
"23505","N-1992-178-25",201,2.91666666666667,7.77777777777778
"23507","N-1992-178-25",307,0.972222222222222,0.0194444444444444
"23511","N-1992-178-25",410,2.91666666666667,0.0631944444444444
"23523","N-1992-178-26",10,40.8333333333333,42.7777777777778
"23529","N-1992-178-26",23,26.25,10.6944444444444
"23516","N-1992-178-26",40,70.1690821256039,18.5990338164251
"23517","N-1992-178-26",41,5.83333333333333,1.06944444444444
"23514","N-1992-178-26",50,0.972222222222222,2.65416666666667
"23520","N-1992-178-26",201,8.75,0.534722222222222
"23521","N-1992-178-26",202,1.94444444444444,0.2625
"23525","N-1992-178-26",304,6.80555555555556,0.0777777777777778
"23539","N-1992-178-28",10,4.11764705882353,2.05882352941176
"23548","N-1992-178-28",40,129.795396419437,17.9028132992327
"23553","N-1992-178-28",201,5.28705882352941,3.15
"23549","N-1992-178-28",304,57.6470588235294,0.375735294117647
"23543","N-1992-178-28",306,1.02941176470588,0.00102941176470588
"23552","N-1992-178-28",620,2.05882352941176,0.926470588235294
"23551","N-1992-178-28",622,1.02941176470588,0.00102941176470588
"23550","N-1992-178-28",642,1.02941176470588,0.00102941176470588
"23538","N-1992-178-28",647,1.02941176470588,0.988235294117647
"23561","N-1992-178-29",10,0.972222222222222,0.768055555555556
"23558","N-1992-178-29",40,89.6135265700483,16.0628019323672
"23562","N-1992-178-29",201,2.08055555555556,0.5593
"23563","N-1992-178-29",304,12.6388888888889,0.175
"23579","N-1992-178-31",10,4.86111111111111,3.88888888888889
"23590","N-1992-178-31",40,123.429951690821,13.5265700483092
"23587","N-1992-178-31",41,0.883838383838384,0.294612794612795
"23584","N-1992-178-31",201,4.16111111111111,1.19
"23580","N-1992-178-31",304,30.1388888888889,0.320833333333333
"23585","N-1992-178-31",306,0.972222222222222,0.00486111111111111
"23600","N-1992-178-32",10,7.20588235294118,5.14705882352941
"23604","N-1992-178-32",40,1296.16368286445,106.521739130435
"23610","N-1992-178-32",41,1.55971479500891,0.935828877005348
"23594","N-1992-178-32",64,3.87671264037109,0.0387671264037109
"23596","N-1992-178-32",201,1.76235294117647,5.04
"23605","N-1992-178-32",304,10.2941176470588,0.133823529411765
"23611","N-1992-178-32",350,2.05882352941176,0.0720588235294118
"23593","N-1992-178-32",620,11.3235294117647,6.69117647058824
"23607","N-1992-178-32",622,2.05882352941176,0.00514705882352941
"23595","N-1992-178-32",647,8.23529411764706,4.63235294117647
"23616","N-1992-178-33",10,9.26470588235294,10.2941176470588
"23614","N-1992-178-33",40,133.375959079284,36.7007672634271
"23615","N-1992-178-33",42,3.08823529411765,0.782352941176471
"23621","N-1992-178-33",201,1.02941176470588,0.0823529411764706
"23632","N-1992-178-33",304,3.08823529411765,0.360294117647059
"23627","N-1992-178-33",340,1.02941176470588,0.00514705882352941
"23619","N-1992-178-33",620,1.02941176470588,1.02941176470588
"23626","N-1992-178-33",647,1.02941176470588,2.05882352941176
"23639","N-1992-178-34",10,8.75,9.72222222222222
"23642","N-1992-178-34",23,0.972222222222222,0.680555555555555
"23647","N-1992-178-34",40,35.5072463768116,5.91787439613527
"23643","N-1992-178-34",41,2.91666666666667,1.94444444444444
"23636","N-1992-178-34",50,0.972222222222222,1.05
"23633","N-1992-178-34",201,5.83333333333333,0.4375
"23646","N-1992-178-34",304,3.88888888888889,0.0583333333333333
"23657","N-1992-178-35",12,4.67914438502674,3.11942959001783
"23661","N-1992-178-35",23,182.205882352941,89.5588235294118
"23658","N-1992-178-35",31,6.1764705882353,7.20588235294118
"23664","N-1992-178-35",41,1.02941176470588,0.406617647058824
"23652","N-1992-178-35",64,7.20588235294118,0.113235294117647
"23655","N-1992-178-35",221,1.02941176470588,0.88014705882353
"23660","N-1992-178-35",410,4.11764705882353,0.108088235294118
"23656","N-1992-178-35",646,1.02941176470588,0.00514705882352941
"23651","N-1992-178-35",712,2.05882352941176,0.0360294117647059
"23672","N-1992-178-36",10,0.972222222222222,0.559027777777778
"23673","N-1992-178-36",12,16.9402356902357,5.89225589225589
"23675","N-1992-178-36",23,128.333333333333,92.3611111111111
"23671","N-1992-178-36",31,41.8055555555556,21.3888888888889
"23677","N-1992-178-36",41,7.77777777777778,2.91666666666667
"23679","N-1992-178-36",64,2.91666666666667,0.4375
"23669","N-1992-178-36",114,2.91666666666667,0.0875
"23676","N-1992-178-36",201,6.80555555555556,6.80555555555556
"23678","N-1992-178-36",410,1.94444444444444,0.126388888888889
"23670","N-1992-178-36",712,0.972222222222222,0.243055555555556
"23685","N-1992-178-37",10,22.96875,19.6875
"23686","N-1992-178-37",40,27.5815217391304,11.4130434782609
"23682","N-1992-178-37",64,13.125,0.021875
"23689","N-1992-178-37",201,6.5625,2.1875
"23680","N-1992-178-37",304,7.65625,0.08203125
"23703","N-1992-178-38",10,28.2692307692308,25.5769230769231
"23708","N-1992-178-38",23,2.69230769230769,0.0538461538461538
"23691","N-1992-178-38",40,8.19397993311037,3.51170568561873
"23690","N-1992-178-38",41,2.44755244755245,1.22377622377622
"23693","N-1992-178-38",64,15.2086418968404,0.0506954729894681
"23699","N-1992-178-38",118,1.34615384615385,0.592307692307692
"23695","N-1992-178-38",201,2.88076923076923,0.700269230769231
"23692","N-1992-178-38",304,1.34615384615385,0.0201923076923077
"23706","N-1992-178-38",620,1.34615384615385,0.0403846153846154
"23715","N-1992-178-39",10,196.617647058824,286.176470588235
"23728","N-1992-178-39",23,135.882352941176,16.4705882352941
"23723","N-1992-178-39",30,1.02941176470588,84.4117647058824
"23713","N-1992-178-39",40,22.3785166240409,10.7416879795396
"23729","N-1992-178-39",41,3.11942959001783,1.24777183600713
"23710","N-1992-178-39",50,2.05882352941176,3.08823529411765
"23712","N-1992-178-39",64,232.602758422266,1.62821930895586
"23734","N-1992-178-39",114,1.02941176470588,0.00514705882352941
"23727","N-1992-178-39",201,9.69294117647059,5.67
"23718","N-1992-178-39",202,1.76235294117647,0.1575
"23714","N-1992-178-39",304,5.14705882352941,0.0514705882352941
"23716","N-1992-178-39",306,2.05882352941176,0.0514705882352941
"23730","N-1992-178-39",307,1.02941176470588,0.0308823529411765
"23733","N-1992-178-39",340,7.20588235294118,0.0154411764705882
"23732","N-1992-178-39",361,1.02941176470588,0
"23720","N-1992-178-39",647,2.05882352941176,0.0411764705882353
"23749","N-1992-178-40",12,7.79857397504456,7.79857397504456
"23751","N-1992-178-40",23,127.647058823529,74.1176470588235
"23763","N-1992-178-40",31,12.3529411764706,10.2941176470588
"23754","N-1992-178-40",40,1.79028132992327,0.187979539641944
"23755","N-1992-178-40",41,0.935828877005348,0.623885918003565
"23756","N-1992-178-40",64,15.5068505614844,0.193835632018555
"23759","N-1992-178-40",112,11.3235294117647,3.08823529411765
"23757","N-1992-178-40",114,3.08823529411765,0.0566176470588235
"23752","N-1992-178-40",410,15.4411764705882,0.504411764705882
"23760","N-1992-178-40",712,4.11764705882353,0.0308823529411765
"23778","N-1992-178-41",10,0.972222222222222,0.972222222222222
"23784","N-1992-178-41",12,12.5210437710438,7.36531986531986
"23780","N-1992-178-41",23,70,39.8611111111111
"23777","N-1992-178-41",31,62.2222222222222,27.2222222222222
"23764","N-1992-178-41",40,1.69082125603865,0.207125603864734
"23770","N-1992-178-41",41,1.47306397306397,0.350589225589226
"23773","N-1992-178-41",64,237.987081533892,2.25172392528221
"23765","N-1992-178-41",114,5.83333333333333,0.145833333333333
"23779","N-1992-178-41",201,0.832222222222222,1.19
"23771","N-1992-178-41",202,1.66444444444444,0.0595
"23781","N-1992-178-41",220,0.972222222222222,1.86666666666667
"23769","N-1992-178-41",340,1.94444444444444,0.0243055555555556
"23772","N-1992-178-41",410,0.972222222222222,0.0243055555555556
"23794","N-1992-178-42",12,12.4289772727273,8.28598484848485
"23799","N-1992-178-42",23,63.4375,13.125
"23786","N-1992-178-42",31,38.28125,24.0625
"23791","N-1992-178-42",41,0.994318181818182,0.232007575757576
"23793","N-1992-178-42",64,263.616459545234,3.08925538529571
"23795","N-1992-178-42",112,1.09375,0.1421875
"23798","N-1992-178-42",114,8.75,0.2515625
"23801","N-1992-178-42",201,0.468125,0.5355
"23800","N-1992-178-42",410,4.375,0.0765625
"23789","N-1992-178-42",646,1.09375,0.00546875
"23818","N-1992-178-43",12,1.55971479500891,1.55971479500891
"23822","N-1992-178-43",23,245,127.647058823529
"23819","N-1992-178-43",31,30.8823529411765,22.6470588235294
"23807","N-1992-178-43",112,1.02941176470588,0.298529411764706
"23808","N-1992-178-43",114,3.08823529411765,0.0823529411764706
"23813","N-1992-178-43",201,3.08823529411765,0.0411764705882353
"23805","N-1992-178-43",202,2.05882352941176,0.0514705882352941
"23809","N-1992-178-43",204,2.05882352941176,3.08823529411765
"23821","N-1992-178-43",221,1647.05882352941,1945.58823529412
"23817","N-1992-178-43",410,42.2058823529412,2.05882352941176
"23829","N-1992-178-44",12,10.3114478114478,6.62878787878788
"23833","N-1992-178-44",23,89.4444444444444,64.1666666666667
"23830","N-1992-178-44",31,38.8888888888889,24.3055555555556
"23824","N-1992-178-44",40,0.845410628019324,0.405797101449275
"23838","N-1992-178-44",41,10.6944444444444,1.94444444444444
"23832","N-1992-178-44",64,31.1111111111111,0.354861111111111
"23831","N-1992-178-44",114,1.94444444444444,0.0145833333333333
"23837","N-1992-178-44",201,0.972222222222222,1.26388888888889
"23826","N-1992-178-44",202,0.972222222222222,0.199305555555556
"23828","N-1992-178-44",221,9.72222222222222,12.6388888888889
"23834","N-1992-178-44",410,7.77777777777778,0.320833333333333
"23841","N-1992-178-44",712,0.972222222222222,0.0145833333333333
"23858","N-1992-178-45",10,257.638888888889,196.388888888889
"23850","N-1992-178-45",12,0.736531986531986,2.94612794612795
"23857","N-1992-178-45",23,5.83333333333333,4.86111111111111
"23844","N-1992-178-45",31,8.75,6.80555555555556
"23843","N-1992-178-45",40,440.458937198068,55.7971014492754
"23848","N-1992-178-45",41,6.80555555555556,1.94444444444444
"23855","N-1992-178-45",64,9.72222222222222,0.0631944444444444
"23853","N-1992-178-45",118,0.972222222222222,0.277083333333333
"23852","N-1992-178-45",201,0.972222222222222,0.0194444444444444
"23860","N-1992-178-45",304,9.72222222222222,0.136111111111111
"23859","N-1992-178-45",350,1.94444444444444,0.04375
"23856","N-1992-178-45",620,8.75,4.86111111111111
"23851","N-1992-178-45",622,0.972222222222222,0.0291666666666667
"23854","N-1992-178-45",647,1.94444444444444,0.21875
"23874","N-1992-178-46",10,114.722222222222,102.083333333333
"23865","N-1992-178-46",23,0.972222222222222,0.0826388888888889
"23861","N-1992-178-46",31,7.77777777777778,3.88888888888889
"23867","N-1992-178-46",40,196.135265700483,24.5169082125604
"23876","N-1992-178-46",41,0.972222222222222,0.388888888888889
"23873","N-1992-178-46",64,17.5,0.0680555555555556
"23868","N-1992-178-46",201,1.94444444444444,2.625
"23870","N-1992-178-46",304,2.91666666666667,0.0631944444444444
"23880","N-1992-178-46",340,0.972222222222222,0.00486111111111111
"23875","N-1992-178-46",622,0.972222222222222,0.00972222222222222
"23872","N-1992-178-46",623,1.94444444444444,0.00972222222222222
"23862","N-1992-178-46",647,1.94444444444444,0.235277777777778
"23894","N-1992-178-47",10,111.176470588235,115.294117647059
"23887","N-1992-178-47",23,35,17.5
"23883","N-1992-178-47",31,14.4117647058824,5.14705882352941
"23889","N-1992-178-47",40,123.529411764706,14.3222506393862
"23891","N-1992-178-47",41,1.02941176470588,0.247058823529412
"23897","N-1992-178-47",60,0.677244582043344,0.135448916408669
"23899","N-1992-178-47",201,7.20588235294118,1.54411764705882
"23885","N-1992-178-47",202,1.02941176470588,0.123529411764706
"23886","N-1992-178-47",304,1.02941176470588,0.0308823529411765
"23882","N-1992-178-47",340,2.05882352941176,0.0205882352941177
"23892","N-1992-178-47",647,5.14705882352941,0.463235294117647
"23911","N-1992-178-48",10,24.2307692307692,21.5384615384615
"23906","N-1992-178-48",23,2.69230769230769,1.61538461538462
"23917","N-1992-178-48",31,4.03846153846154,1.30576923076923
"23918","N-1992-178-48",40,57.3578595317726,9.36454849498328
"23905","N-1992-178-48",41,6.52680652680653,3.26340326340326
"23912","N-1992-178-48",64,182.503702762085,1.01390945978936
"23909","N-1992-178-48",201,4.03307692307692,1.40053846153846
"23910","N-1992-178-48",304,8.07692307692308,0.134615384615385
"23902","N-1992-178-48",620,2.69230769230769,0.282692307692308
"23908","N-1992-178-48",646,1.34615384615385,0.00673076923076923
"23933","N-1992-178-49",10,1.94444444444444,1.94444444444444
"23935","N-1992-178-49",31,0.972222222222222,0.471527777777778
"23931","N-1992-178-49",40,156.400966183575,19.4444444444444
"23924","N-1992-178-49",41,0.294612794612795,0.589225589225589
"23928","N-1992-178-49",64,65.9041148863086,0.457667464488254
"23927","N-1992-178-49",201,0.832222222222222,1.785
"23932","N-1992-178-49",304,9.72222222222222,0.189583333333333
"23925","N-1992-178-49",306,1.94444444444444,0.00486111111111111
"23922","N-1992-178-49",340,0.972222222222222,0.00486111111111111
"23929","N-1992-178-49",620,0.972222222222222,0.0291666666666667
"23926","N-1992-178-49",622,5.83333333333333,0.0194444444444444
"23964","N-1992-178-50",10,1.94444444444444,3.88888888888889
"23959","N-1992-178-50",23,0.972222222222222,0.913888888888889
"23967","N-1992-178-50",40,340.700483091787,49.0338164251208
"23966","N-1992-178-50",64,7.32267943181206,0.0732267943181206
"23961","N-1992-178-50",201,1.66444444444444,1.19
"23962","N-1992-178-50",304,13.6111111111111,0.175
"23958","N-1992-178-50",620,5.83333333333333,0.943055555555556
"23978","N-1992-178-51",10,0.972222222222222,0.452083333333333
"23981","N-1992-178-51",40,223.188405797101,33.8164251207729
"23979","N-1992-178-51",64,7.32267943181206,0.0915334928976508
"23972","N-1992-178-51",201,0.416111111111111,0.044625
"23976","N-1992-178-51",304,8.75,0.0875
"23977","N-1992-178-51",306,0.972222222222222,0.000972222222222222
"23971","N-1992-178-51",620,3.88888888888889,1.94444444444444
"23990","N-1992-178-52",10,10.9375,10.9375
"23994","N-1992-178-52",40,674.320652173913,61.820652173913
"23999","N-1992-178-52",201,0.468125,0.063590625
"23992","N-1992-178-52",304,3.28125,0.03828125
"23984","N-1992-178-52",620,2.1875,2.1875
"23998","N-1992-178-52",647,2.1875,0.875
"24003","N-1992-178-53",10,16.25,15
"24008","N-1992-178-53",40,73.9130434782609,17.3913043478261
"24007","N-1992-178-53",304,1.25,0.01875
"24026","N-1992-178-54",10,12.5,10
"24023","N-1992-178-54",40,588.04347826087,92.3913043478261
"24025","N-1992-178-54",41,1.25,1.05
"24017","N-1992-178-54",304,1.25,0.0125
"24014","N-1992-178-54",620,3.75,0.875
"24027","N-1992-178-54",647,1.25,1.75
"24031","N-1992-178-55",10,8.23529411764706,8.23529411764706
"24034","N-1992-178-55",40,71.611253196931,21.4833759590793
"24038","N-1992-178-55",118,1.02941176470588,0.370588235294118
"24040","N-1992-178-55",620,1.02941176470588,0.0823529411764706
"24044","N-1992-178-56",10,58.3333333333333,38.8888888888889
"24046","N-1992-178-56",40,6.76328502415459,2.53623188405797
"24048","N-1992-178-56",42,153.245555555556,25.9631944444444
"24050","N-1992-178-56",60,1543.98018284217,505.551033320001
"24047","N-1992-178-56",201,1.24833333333333,0.39865
"24045","N-1992-178-56",300,20.2406944444444,7.00291666666667
"24043","N-1992-178-56",320,0.972222222222222,0.388888888888889
"24053","N-1992-178-57",10,446.25,205.138888888889
"24055","N-1992-178-57",42,82.6388888888889,13.6111111111111
"24054","N-1992-178-57",60,6410.9100877193,2156.15862573099
"24056","N-1992-178-57",201,2.91666666666667,0.782638888888889
"24059","N-1992-178-57",220,4.86111111111111,7.77777777777778
"24057","N-1992-178-57",300,11.6666666666667,2.91666666666667
"24061","N-1992-178-57",501,0.972222222222222,0.972222222222222
"24073","N-1992-178-58",10,17.5,17.5
"24065","N-1992-178-58",40,17.2463768115942,7.10144927536232
"24072","N-1992-178-58",42,52.5,7
"24069","N-1992-178-58",201,5.83333333333333,2.33333333333333
"24064","N-1992-178-58",300,3.5,0.735
"24077","N-1992-178-59",10,39.8611111111111,25.2777777777778
"24081","N-1992-178-59",40,163.164251207729,53.2608695652174
"24085","N-1992-178-59",201,1.94444444444444,1.94444444444444
